1,right,0.0,0.0,-0.2826086956521739,-0.01775147928994083,-0.5108695652173914,-0.09467455621301775,-0.5869565217391305,-0.1893491124260355,-0.5652173913043478,-0.2958579881656805,-0.5543478260869565,-0.38461538461538464,-0.6847826086956522,-0.5502958579881657,-0.75,-0.6627218934911243,-0.7934782608695652,-0.7633136094674556,-0.3695652173913043,-0.4260355029585799,-0.532608695652174,-0.6153846153846154,-0.6413043478260869,-0.7337278106508875,-0.717391304347826,-0.834319526627219,-0.16304347826086957,-0.40828402366863903,-0.22826086956521738,-0.5384615384615384,-0.2717391304347826,-0.42011834319526625,-0.29347826086956524,-0.31952662721893493,0.05434782608695652,-0.35502958579881655,-0.021739130434782608,-0.4319526627218935,-0.08695652173913043,-0.3431952662721893,-0.13043478260869565,-0.2603550295857988
1,right,0.0,0.0,-0.3076923076923077,-0.028735632183908046,-0.5384615384615384,-0.10344827586206896,-0.6263736263736264,-0.19540229885057472,-0.5934065934065934,-0.28160919540229884,-0.5274725274725275,-0.3850574712643678,-0.6263736263736264,-0.5459770114942529,-0.6813186813186813,-0.6551724137931034,-0.7252747252747253,-0.7586206896551724,-0.32967032967032966,-0.41954022988505746,-0.46153846153846156,-0.6091954022988506,-0.5604395604395604,-0.7298850574712644,-0.6263736263736264,-0.8390804597701149,-0.10989010989010989,-0.40229885057471265,-0.16483516483516483,-0.5344827586206896,-0.1978021978021978,-0.41954022988505746,-0.2087912087912088,-0.3103448275862069,0.12087912087912088,-0.3505747126436782,0.054945054945054944,-0.42528735632183906,-0.01098901098901099,-0.3333333333333333,-0.04395604395604396,-0.2471264367816092
1,right,0.0,0.0,-0.32608695652173914,-0.03260869565217391,-0.5760869565217391,-0.10869565217391304,-0.6739130434782609,-0.20652173913043478,-0.6086956521739131,-0.29347826086956524,-0.5217391304347826,-0.4076086956521739,-0.6304347826086957,-0.5760869565217391,-0.6739130434782609,-0.6847826086956522,-0.6956521739130435,-0.782608695652174,-0.31521739130434784,-0.43478260869565216,-0.44565217391304346,-0.6304347826086957,-0.532608695652174,-0.7391304347826086,-0.5978260869565217,-0.8369565217391305,-0.08695652173913043,-0.41847826086956524,-0.11956521739130435,-0.5652173913043478,-0.18478260869565216,-0.45652173913043476,-0.21739130434782608,-0.3532608695652174,0.15217391304347827,-0.358695652173913,0.08695652173913043,-0.44021739130434784,0.021739130434782608,-0.3532608695652174,-0.021739130434782608,-0.266304347826087
1,right,0.0,0.0,-0.297029702970297,-0.029411764705882353,-0.5247524752475248,-0.10294117647058823,-0.6237623762376238,-0.19607843137254902,-0.5544554455445545,-0.27450980392156865,-0.42574257425742573,-0.4019607843137255,-0.48514851485148514,-0.5588235294117647,-0.5148514851485149,-0.6666666666666666,-0.5148514851485149,-0.7598039215686274,-0.21782178217821782,-0.4215686274509804,-0.3069306930693069,-0.6127450980392157,-0.37623762376237624,-0.7254901960784313,-0.4158415841584158,-0.8333333333333334,0.0,-0.39215686274509803,0.0,-0.5441176470588235,-0.0594059405940594,-0.4362745098039216,-0.10891089108910891,-0.3333333333333333,0.21782178217821782,-0.3235294117647059,0.18811881188118812,-0.4117647058823529,0.1188118811881188,-0.3284313725490196,0.07920792079207921,-0.25
1,right,0.0,0.0,-0.28440366972477066,-0.028169014084507043,-0.5321100917431193,-0.10328638497652583,-0.6330275229357798,-0.20187793427230047,-0.5504587155963303,-0.28169014084507044,-0.44036697247706424,-0.40375586854460094,-0.5137614678899083,-0.568075117370892,-0.5412844036697247,-0.676056338028169,-0.5504587155963303,-0.7699530516431925,-0.23853211009174313,-0.4272300469483568,-0.3211009174311927,-0.6244131455399061,-0.3853211009174312,-0.7370892018779343,-0.42201834862385323,-0.8403755868544601,-0.01834862385321101,-0.39906103286384975,-0.01834862385321101,-0.5539906103286385,-0.08256880733944955,-0.43661971830985913,-0.11926605504587157,-0.3286384976525822,0.2018348623853211,-0.3286384976525822,0.1559633027522936,-0.4131455399061033,0.09174311926605505,-0.323943661971831,0.05504587155963303,-0.24413145539906103
1,right,0.0,0.0,-0.2956521739130435,-0.021551724137931036,-0.5478260869565217,-0.09913793103448276,-0.6347826086956522,-0.2025862068965517,-0.5217391304347826,-0.2672413793103448,-0.43478260869565216,-0.40086206896551724,-0.4956521739130435,-0.5603448275862069,-0.5304347826086957,-0.6637931034482759,-0.5304347826086957,-0.7586206896551724,-0.22608695652173913,-0.4224137931034483,-0.3130434782608696,-0.6206896551724138,-0.3739130434782609,-0.7327586206896551,-0.40869565217391307,-0.8362068965517241,-0.008695652173913044,-0.39655172413793105,0.017391304347826087,-0.5560344827586207,-0.043478260869565216,-0.44396551724137934,-0.09565217391304348,-0.34051724137931033,0.20869565217391303,-0.3275862068965517,0.1826086956521739,-0.40948275862068967,0.12173913043478261,-0.3275862068965517,0.0782608695652174,-0.24568965517241378
1,right,0.0,0.0,-0.2809917355371901,-0.029914529914529916,-0.512396694214876,-0.10256410256410256,-0.6033057851239669,-0.19658119658119658,-0.5206611570247934,-0.2692307692307692,-0.3884297520661157,-0.4017094017094017,-0.4297520661157025,-0.5641025641025641,-0.45454545454545453,-0.6709401709401709,-0.4462809917355372,-0.7649572649572649,-0.19008264462809918,-0.4188034188034188,-0.256198347107438,-0.6153846153846154,-0.30578512396694213,-0.7307692307692307,-0.32231404958677684,-0.8376068376068376,0.024793388429752067,-0.38461538461538464,0.049586776859504134,-0.5299145299145299,-0.01652892561983471,-0.4188034188034188,-0.0743801652892562,-0.3247863247863248,0.23140495867768596,-0.3076923076923077,0.2231404958677686,-0.3888888888888889,0.15702479338842976,-0.3162393162393162,0.11570247933884298,-0.24786324786324787
1,right,0.0,0.0,-0.3047619047619048,-0.01834862385321101,-0.5619047619047619,-0.08256880733944955,-0.6476190476190476,-0.16972477064220184,-0.6,-0.24311926605504589,-0.4857142857142857,-0.3853211009174312,-0.5619047619047619,-0.5504587155963303,-0.6,-0.6605504587155964,-0.6190476190476191,-0.7614678899082569,-0.26666666666666666,-0.40825688073394495,-0.37142857142857144,-0.6100917431192661,-0.44761904761904764,-0.7247706422018348,-0.49523809523809526,-0.8348623853211009,-0.02857142857142857,-0.3853211009174312,-0.0380952380952381,-0.5412844036697247,-0.0761904761904762,-0.43119266055045874,-0.10476190476190476,-0.3302752293577982,0.2,-0.3165137614678899,0.18095238095238095,-0.41284403669724773,0.13333333333333333,-0.3256880733944954,0.09523809523809523,-0.24770642201834864
1,right,0.0,0.0,-0.2702702702702703,-0.014492753623188406,-0.4954954954954955,-0.07246376811594203,-0.5855855855855856,-0.14492753623188406,-0.5765765765765766,-0.2318840579710145,-0.4864864864864865,-0.3864734299516908,-0.5855855855855856,-0.5507246376811594,-0.6486486486486487,-0.6570048309178744,-0.6936936936936937,-0.7584541062801933,-0.2882882882882883,-0.42028985507246375,-0.42342342342342343,-0.6135265700483091,-0.5135135135135135,-0.7294685990338164,-0.5855855855855856,-0.8357487922705314,-0.08108108108108109,-0.4057971014492754,-0.0990990990990991,-0.5603864734299517,-0.10810810810810811,-0.4396135265700483,-0.11711711711711711,-0.3333333333333333,0.14414414414414414,-0.34782608695652173,0.11711711711711711,-0.4396135265700483,0.08108108108108109,-0.34782608695652173,0.06306306306306306,-0.2608695652173913
1,right,0.0,0.0,-0.24166666666666667,0.00546448087431694,-0.45,-0.0273224043715847,-0.55,-0.09836065573770492,-0.5583333333333333,-0.17486338797814208,-0.5,-0.3551912568306011,-0.6333333333333333,-0.5191256830601093,-0.7166666666666667,-0.6229508196721312,-0.775,-0.7213114754098361,-0.3416666666666667,-0.41530054644808745,-0.5083333333333333,-0.6065573770491803,-0.6166666666666667,-0.7213114754098361,-0.7083333333333334,-0.8306010928961749,-0.15,-0.4207650273224044,-0.2,-0.5628415300546448,-0.19166666666666668,-0.4371584699453552,-0.175,-0.3224043715846995,0.058333333333333334,-0.3825136612021858,0.008333333333333333,-0.45901639344262296,-0.008333333333333333,-0.3551912568306011,-0.016666666666666666,-0.2677595628415301
